Player,ID,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
Jordyn Brooks,2020027,0,0,0,0,0,0,0,0,0,0
Patrick Queen,2020028,0,0,0,0,0,0,0,0,1,1
Isaiah Wilson,2020029,0,0,0,0,0,0,0,0,0,0
Noah Igbinoghene,2020030,0,0,0,0,0,0,0,0,0,0
Jeff Gladney,2020031,0,0,0,0,0,0,0,0,0,0
Clyde EdwardsHelaire,2020032,0,0,2,0,0,0,0,0,0,0
Tee Higgins,2020033,0,0,0,0,0,0,0,0,0,0
Michael Pittman Jr,2020034,0,0,0,0,0,0,0,0,0,0
DAndre Swift,2020035,0,0,0,0,0,0,0,0,0,1
Xavier McKinney,2020036,0,0,0,0,0,0,0,0,0,0
Kyle Dugger,2020037,0,0,0,0,0,0,0,0,0,0
Yetur GrossMatos,2020038,0,0,0,0,0,0,0,0,0,0
Robert Hunt,2020039,0,0,0,0,0,0,0,0,0,0
Ross Blacklock,2020040,0,0,0,0,0,0,0,0,0,0
Jonathan Taylor,2020041,0,0,0,0,0,0,0,1,0,1
Laviska Shenault,2020042,0,0,0,0,0,0,0,0,0,0
Cole Kmet,2020043,0,0,0,0,0,0,0,0,0,0
Grant Delpit,2020044,0,0,0,0,0,0,0,0,0,0
Antoine Winfield Jr,2020045,0,0,1,0,0,0,0,1,0,1
K J Hamler,2020046,0,0,0,0,0,0,0,0,0,0
Marlon Davidson,2020047,0,0,0,0,0,0,0,0,0,0
Darrell Taylor,2020048,0,0,0,0,0,0,0,0,0,0
Chase Claypool,2020049,0,0,0,0,0,0,0,0,0,0
Jaylon Johnson,2020050,0,0,0,0,0,0,0,0,1,1
Trevon Diggs,2020051,0,0,0,0,0,0,0,1,0,2
Cam Akers,2020052,0,0,1,0,0,0,0,0,0,0
Jalen Hurts,2020053,0,0,0,0,0,0,0,0,1,2
A J Epenesa,2020054,0,0,0,0,0,0,0,0,0,0
J K Dobbins,2020055,0,0,0,0,0,0,0,0,0,0
Raekwon Davis,2020056,0,0,0,0,0,0,0,0,0,0
Van Jefferson,2020057,0,0,1,0,0,0,0,0,0,0
Ezra Cleveland,2020058,0,0,0,0,0,0,0,0,0,0
Denzel Mims,2020059,0,0,0,0,0,0,0,0,0,0
Josh Uche,2020060,0,0,0,0,0,0,0,0,0,0
Kristian Fulton,2020061,0,0,0,0,0,0,0,0,0,0
A J Dillon,2020062,0,0,0,0,0,0,0,0,0,0
Willie Gay,2020063,0,0,2,0,0,0,0,0,0,0
Jeremy Chinn,2020064,0,0,0,0,0,0,0,0,0,0
Logan Wilson,2020065,0,0,0,0,0,0,0,0,0,0
Antonio Gibson,2020066,0,0,0,0,0,0,0,0,0,0
Julian Okwara,2020067,0,0,0,0,0,0,0,0,0,0
Ashtyn Davis,2020068,0,0,0,0,0,0,0,0,0,0
Damien Lewis,2020069,0,0,0,0,0,0,0,0,0,0
Brandon Jones,2020070,0,0,0,0,0,0,0,0,0,0
Justin Madubuike,2020071,0,0,0,0,0,0,0,0,1,1
Josh Jones,2020072,0,0,0,0,0,0,0,0,0,0
DaVon Hamilton,2020073,0,0,0,0,0,0,0,0,0,0
Zack Baun,2020074,0,0,0,0,0,0,0,0,0,0
Jonah Jackson,2020075,0,0,0,0,0,0,0,0,0,1
KeShawn Vaughn,2020076,0,0,1,0,0,0,0,0,0,0
Michael Ojemudia,2020077,0,0,0,0,0,0,0,0,0,0
Matt Hennessy,2020078,0,0,0,0,0,0,0,0,0,0
Jabari Zuniga,2020079,0,0,0,0,0,0,0,0,0,0
Lynn Bowden,2020080,0,0,0,0,0,0,0,0,0,0
Bryan Edwards,2020081,0,0,0,0,0,0,0,0,0,0
Neville Gallimore,2020082,0,0,0,0,0,0,0,0,0,0
Lloyd Cushenberry,2020083,0,0,0,0,0,0,0,0,0,0
Terrell Lewis,2020084,0,0,1,0,0,0,0,0,0,0
Julian Blackmon,2020085,0,0,0,0,0,0,0,0,0,0
Zack Moss,2020086,0,0,0,0,0,0,0,0,0,0
Anfernee Jennings,2020087,0,0,0,0,0,0,0,0,0,0
Jordan Elliott,2020088,0,0,0,0,0,0,0,0,0,0
Cameron Dantzler,2020089,0,0,0,0,0,0,0,0,0,0
Jonathan Greenard,2020090,0,0,0,0,0,0,0,0,0,0
Devin Asiasi,2020091,0,0,0,0,0,0,0,0,0,0
Devin Duvernay,2020092,0,0,0,0,0,0,0,1,0,2
Darrynton Evans,2020093,0,0,0,0,0,0,0,0,0,0
Josiah Deguara,2020094,0,0,0,0,0,0,0,0,0,0
McTelvin Agim,2020095,0,0,0,0,0,0,0,0,0,0
Lucas Niang,2020096,0,0,2,0,0,0,0,0,0,0
Jacob Phillips,2020097,0,0,0,0,0,0,0,0,0,0
Malik Harrison,2020098,0,0,0,0,0,0,0,0,0,0
Matt Peart,2020099,0,0,0,0,0,0,0,0,0,0
Tanner Muse,2020100,0,0,0,0,0,0,0,0,0,0
Dalton Keene,2020101,0,0,0,0,0,0,0,0,0,0
Alex Highsmith,2020102,0,0,0,0,0,0,0,0,0,0
Davion Taylor,2020103,0,0,0,0,0,0,0,0,0,0
Terrell Burgess,2020104,0,0,1,0,0,0,0,0,0,0
Adam Trautman,2020105,0,0,0,0,0,0,0,0,0,0
Tyre Phillips,2020106,0,0,0,0,0,0,0,0,0,0
Akeem DavisGaither,2020107,0,0,0,0,0,0,0,0,0,0
Saahdiq Charles,2020108,0,0,0,0,0,0,0,0,0,0
John Simpson,2020109,0,0,0,0,0,0,0,0,0,0
Darnay Holmes,2020110,0,0,0,0,0,0,0,0,0,0
Solomon Kindley,2020111,0,0,0,0,0,0,0,0,0,0
Joshua Kelley,2020112,0,0,0,0,0,0,0,0,0,0
Troy Pride,2020113,0,0,0,0,0,0,0,0,0,0
Leki Fotu,2020114,0,0,0,0,0,0,0,0,0,0
Harrison Bryant,2020115,0,0,0,0,0,0,0,0,0,0
Ben Bartch,2020116,0,0,0,0,0,0,0,0,0,0
D J Wonnum,2020117,0,0,0,0,0,0,0,0,0,0
Albert Okwuegbunam,2020118,0,0,0,0,0,0,0,0,0,0
Mykal Walker,2020119,0,0,0,0,0,0,0,0,0,0
LaMical Perine,2020120,0,0,2,0,0,0,0,0,0,0
Logan Stenberg,2020121,0,0,0,0,0,0,0,0,0,0
Jacob Eason,2020122,0,0,0,0,0,0,0,0,0,0
Reggie Robinson,2020123,0,0,0,0,0,0,0,0,0,0
Anthony McFarland Jr,2020124,0,0,0,0,0,0,0,0,0,0
James Morgan,2020125,0,0,0,0,0,0,0,0,0,0
Charlie Heck,2020126,0,0,0,0,0,0,0,0,0,0
KVon Wallace,2020127,0,0,0,0,0,0,0,0,0,0
Gabe Davis,2020128,0,0,0,0,0,0,0,0,0,0
Cameron Clark,2020129,0,0,0,0,0,0,0,0,0,0
James Lynch,2020130,0,0,0,0,0,0,0,0,0,0
Rashard Lawrence,2020131,0,0,0,0,0,0,0,0,0,0
Troy Dye,2020132,0,0,0,0,0,0,0,0,0,0
Colby Parkinson,2020133,0,0,0,0,0,0,0,0,0,0
Jaylinn Hawkins,2020134,0,0,0,0,0,0,0,0,0,0
Kevin Dotson,2020135,0,0,0,0,0,0,0,0,0,0
Brycen Hopkins,2020136,0,0,1,0,0,0,0,0,0,0
Josiah Scott,2020137,0,0,0,0,0,0,0,0,0,0
LJarius Sneed,2020138,0,0,2,0,0,0,0,0,0,0
Amik Robertson,2020139,0,0,0,0,0,0,0,0,0,0
Shaquille Quarterman,2020140,0,0,0,0,0,0,0,0,0,0
John Reid,2020141,0,0,0,0,0,0,0,0,0,0
Antonio GandyGolden,2020142,0,0,0,0,0,0,0,0,0,0
Ben Bredeson,2020143,0,0,0,0,0,0,0,0,0,0
DeeJay Dallas,2020144,0,0,0,0,0,0,0,0,0,0
Jack Driscoll,2020145,0,0,0,0,0,0,0,0,0,0
Tyler Biadasz,2020146,0,0,0,0,0,0,0,0,0,1
Khalid Kareem,2020147,0,0,0,0,0,0,0,0,0,0
Alton Robinson,2020148,0,0,0,0,0,0,0,0,0,0
Danny Pinter,2020149,0,0,0,0,0,0,0,0,0,0
Shane Lemieux,2020150,0,0,0,0,0,0,0,0,0,0
Joe Reed,2020151,0,0,0,0,0,0,0,0,0,0
Kenny Robinson,2020152,0,0,0,0,0,0,0,0,0,0
Colton McKivitz,2020153,0,0,0,0,0,0,0,0,0,0
Jason Strowbridge,2020154,0,0,0,0,0,0,0,0,0,0
Trevis Gipson,2020155,0,0,0,0,0,0,0,0,0,0
Keith Ismael,2020156,0,0,0,0,0,0,0,0,0,0
Daniel Thomas,2020157,0,0,0,0,0,0,0,0,0,0
Bryce Hall,2020158,0,0,0,0,0,0,0,0,0,0
Justin Rohrwasser,2020159,0,0,0,0,0,0,0,0,0,0
Nick Harris,2020160,0,0,0,0,0,0,0,0,0,0
Tyler Johnson,2020161,0,0,1,0,0,0,0,0,0,0
Khaleke Hudson,2020162,0,0,0,0,0,0,0,0,0,0
Kindle Vildor,2020163,0,0,0,0,0,0,0,0,0,0
Curtis Weaver,2020164,0,0,0,0,0,0,0,0,0,0
Collin Johnson,2020165,0,0,0,0,0,0,0,0,0,0
Quintez Cephus,2020166,0,0,0,0,0,0,0,0,0,0
Jake Fromm,2020167,0,0,0,0,0,0,0,0,0,0
John Hightower,2020168,0,0,0,0,0,0,0,0,0,0
Harrison Hand,2020169,0,0,0,0,0,0,0,0,0,0
Broderick Washington Jr,2020170,0,0,0,0,0,0,0,0,0,0
Isaiah Coulter,2020171,0,0,0,0,0,0,0,0,0,0
Jason Huntley,2020172,0,0,0,0,0,0,0,0,0,0
Darnell Mooney,2020173,0,0,0,0,0,0,0,0,0,0
Larrell Murchison,2020174,0,0,0,0,0,0,0,0,0,0
Kamal Martin,2020175,0,0,0,0,0,0,0,0,0,0
K J Osborn,2020176,0,0,0,0,0,0,0,0,0,0
Mike Danna,2020177,0,0,2,0,0,0,0,0,0,0
Justin Strnad,2020178,0,0,0,0,0,0,0,0,0,0
Bradlee Anae,2020179,0,0,0,0,0,0,0,0,0,0
Hakeem Adeniji,2020180,0,0,0,0,0,0,0,0,0,0
Netane Muti,2020181,0,0,0,0,0,0,0,0,0,0
Michael Onwenu,2020182,0,0,0,0,0,0,0,0,0,0
Cam Brown,2020183,0,0,0,0,0,0,0,0,0,0
Bravvion Roy,2020184,0,0,0,0,0,0,0,0,0,0
Blake Ferguson,2020185,0,0,0,0,0,0,0,0,0,0
Alohi Gilman,2020186,0,0,0,0,0,0,0,0,0,0
Donovan PeoplesJones,2020187,0,0,0,0,0,0,0,0,0,0
Tyler Bass,2020188,0,0,0,0,0,0,0,0,0,0
Jake Luton,2020189,0,0,0,0,0,0,0,0,0,0
Charlie Woerner,2020190,0,0,0,0,0,0,0,0,0,0
Braden Mann,2020191,0,0,0,0,0,0,0,0,0,0
Jon Runyan Jr,2020192,0,0,0,0,0,0,0,0,0,0
Robert Windsor,2020193,0,0,0,0,0,0,0,0,0,0
Khalil Davis,2020194,0,0,1,0,0,0,0,0,0,0
Justin Herron,2020195,0,0,0,0,0,0,0,0,0,0
Shaun Bradley,2020196,0,0,0,0,0,0,0,0,0,0
John Penisini,2020197,0,0,0,0,0,0,0,0,0,0
Antoine Brooks,2020198,0,0,1,0,0,0,0,0,0,0
Jordan Fuller,2020199,0,0,1,0,0,0,0,0,0,0
Quez Watkins,2020200,0,0,0,0,0,0,0,0,0,0
James Proche,2020201,0,0,0,0,0,0,0,0,0,0
Evan Weaver,2020202,0,0,0,0,0,0,0,0,0,0
Blake Brandel,2020203,0,0,0,0,0,0,0,0,0,0
Cassh Maluia,2020204,0,0,0,0,0,0,0,0,0,0
Josh Metellus,2020205,0,0,0,0,0,0,0,0,0,0
Tyler Davis,2020206,0,0,0,0,0,0,0,0,0,0
Isaiah Hodgins,2020207,0,0,0,0,0,0,0,0,0,0
Jake Hanson,2020208,0,0,0,0,0,0,0,0,0,0
Simon Stepaniak,2020209,0,0,0,0,0,0,0,0,0,0
Prince Tega Wanogho,2020210,0,0,2,0,0,0,0,0,0,0
Isaiah Rodgers,2020211,0,0,0,0,0,0,0,0,0,0
Dezmon Patmon,2020212,0,0,0,0,0,0,0,0,0,0
Jordan Glasgow,2020213,0,0,0,0,0,0,0,0,0,0
Freddie Swain,2020214,0,0,0,0,0,0,0,0,0,0
Markus Bailey,2020215,0,0,0,0,0,0,0,0,0,0
Kamren Curl,2020216,0,0,0,0,0,0,0,0,0,0
Jauan Jennings,2020217,0,0,0,0,0,0,0,0,0,0
Carter Coughlin,2020218,0,0,0,0,0,0,0,0,0,0
Geno Stone,2020219,0,0,0,0,0,0,0,0,0,0
K J Hill,2020220,0,0,0,0,0,0,0,0,0,0
Stantley ThomasOliver,2020221,0,0,0,0,0,0,0,0,0,0
Eno Benjamin,2020222,0,0,0,0,0,0,0,0,0,0
Chris Claybrooks,2020223,0,0,0,0,0,0,0,0,0,0
Cole McDonald,2020224,0,0,0,0,0,0,0,0,0,0
Kenny Willekes,2020225,0,0,0,0,0,0,0,0,0,0
Arlington Hambright,2020226,0,0,0,0,0,0,0,0,0,0
Lachavious Simmons,2020227,0,0,0,0,0,0,0,0,0,0
Sterling Hofrichter,2020228,0,0,0,0,0,0,0,0,0,0
James SmithWilliams,2020229,0,0,0,0,0,0,0,0,0,0
Dustin Woodard,2020230,0,0,0,0,0,0,0,0,0,0
Ben DiNucci,2020231,0,0,0,0,0,0,0,0,0,0
Carlos Davis,2020232,0,0,0,0,0,0,0,0,0,0
Casey Toohill,2020233,0,0,0,0,0,0,0,0,0,0
Clay Johnston,2020234,0,0,0,0,0,0,0,0,0,0
Jashon Cornell,2020235,0,0,0,0,0,0,0,0,0,0
Vernon Scott,2020236,0,0,0,0,0,0,0,0,0,0
BoPete Keyes,2020237,0,0,0,0,0,0,0,0,0,0
T J Brunson,2020238,0,0,0,0,0,0,0,0,0,0
Dane Jackson,2020239,0,0,0,0,0,0,0,0,0,0
Tommy Stevens,2020240,0,0,0,0,0,0,0,0,0,0
Chapelle Russell,2020241,0,0,0,0,0,0,0,0,0,0
Jonathan Garvin,2020242,0,0,0,0,0,0,0,0,0,0
Chris Jackson,2020243,0,0,0,0,0,0,0,0,0,0
Nate Stanley,2020244,0,0,0,0,0,0,0,0,0,0
Raymond Calais,2020245,0,0,1,0,0,0,0,0,0,0
Malcolm Perry,2020246,0,0,0,0,0,0,0,0,0,0
Chris Williamson,2020247,0,0,0,0,0,0,0,0,0,0
Sam Sloman,2020248,0,0,0,0,0,0,0,0,0,0
Brian Cole II,2020249,0,0,0,0,0,0,0,0,0,0
Tremayne Anchrum,2020250,0,0,1,0,0,0,0,0,0,0
Stephen Sullivan,2020251,0,0,0,0,0,0,0,0,0,0
Tyrie Cleveland,2020252,0,0,0,0,0,0,0,0,0,0
Kyle Hinton,2020253,0,0,0,0,0,0,0,0,0,0
Derrek Tuszka,2020254,0,0,0,0,0,0,0,0,0,0
Tae Crowder,2020255,0,0,0,0,0,0,0,0,0,0
